id_paciente,nombre,apellido_paterno,apellido_materno,seguro_social,latitud,longitud
P0356,Elena,Rodríguez,Sánchez,26537611324,19.485217610861046,-90.36913971101451
P0357,María,Torres,García,78408207757,26.8396827324876,-109.64431333193865
P0358,Juan,López,Pérez,36635779867,19.056529851381462,-104.28863661634632
P0359,Lucía,Hernández,Torres,60214332587,19.87169001755271,-99.3625281268128
P0360,Jorge,Martínez,Martínez,81072317054,22.549169797425172,-98.1124124140022
P0361,Juan,Torres,Pérez,6969291486,25.88067733495898,-99.17133233773941
P0362,María,García,López,22632000103,25.47503734454327,-108.83480813428245
P0363,Ana,Ramírez,González,52951706339,20.484369410400795,-90.05261897510346
P0364,Elena,Rodríguez,Hernández,15463611908,17.401608614185633,-96.39342818093881
P0365,Luis,López,Rodríguez,86497124708,23.87019013688099,-104.65499364869034
P0366,Miguel,Pérez,González,13031697215,20.899683685129702,-103.08176175094304
P0367,Jorge,Sánchez,Hernández,96447721958,22.135456751445655,-97.82754263390359
P0368,María,Ramírez,Sánchez,31081861955,28.680588171844494,-109.14691964767641
P0369,Luis,Martínez,Sánchez,12348782609,26.03696889629792,-97.95117920130988
P0370,Lucía,Sánchez,Ramírez,59090996790,20.97476560917555,-97.40040376085159
P0371,Jorge,Torres,Ramírez,14830795857,28.675001623897497,-105.22130200057808
P0372,María,García,Torres,55186388029,24.57041999341295,-107.12400340988856
P0373,Jorge,Sánchez,Torres,99311935176,19.359430703889007,-99.2337875126921
P0374,Sofía,López,Rodríguez,70865265720,20.274493289969428,-100.31953490848723
P0375,Lucía,Pérez,Ramírez,73265682905,21.40007019074574,-86.80896759554402
P0376,Ana,Sánchez,Torres,25936005267,16.737651823849255,-93.13991801676495
P0377,Carlos,González,Rodríguez,78707754557,19.628769347972735,-98.19387290077806
P0378,Sofía,Pérez,Hernández,9355807925,22.172336719029293,-97.81169951898706
P0379,Ana,Pérez,García,17252356150,26.048803667440296,-105.18429779518715
P0380,Lucía,Rodríguez,Rodríguez,97663825572,17.60566094233216,-99.16648522656477
P0381,Miguel,Rodríguez,García,6585510561,20.121614194295443,-98.72768444458436
P0382,Ana,Torres,Hernández,51114760229,19.993721555575437,-102.70004413178123
P0383,Jorge,González,Martínez,22067257901,26.53176196880796,-99.33476632393025
P0384,Luis,Sánchez,López,54217404810,19.517635313412644,-96.92660129276108
P0385,María,Martínez,López,42669884952,20.591495893720957,-101.12749656113319
P0386,Lucía,Sánchez,Martínez,11530908763,25.397944623681276,-101.01865031735572
P0387,Sofía,Rodríguez,García,1955849830,18.00469525021331,-94.5258296594787
P0388,Lucía,Hernández,Pérez,83180595736,22.92681826652133,-102.88206678659648
P0389,Elena,Ramírez,Rodríguez,8103815360,19.6754220146652,-101.64344409632668
P0390,Miguel,Hernández,Torres,62774038745,17.591828822469466,-91.88658700544963
P0391,Jorge,Martínez,López,70714107625,19.82739194152631,-99.81878830823561
P0392,Luis,López,Torres,84649802675,17.130762809660663,-93.47052397742968
P0393,Lucía,López,López,35719562190,24.785147150201784,-107.35413967161475
P0394,Juan,Pérez,García,4518345904,25.746162823224967,-100.23704162513526
P0395,Jorge,Sánchez,Ramírez,4837883946,19.51246918987219,-98.77180219539854
P0396,Jorge,Ramírez,Martínez,53566582716,22.590199097292082,-102.25401109792713
P0397,María,Rodríguez,Ramírez,54568370160,26.43223816408461,-99.58503041759765
P0398,Luis,López,Martínez,82767388746,31.657998878122168,-106.49517823313494
P0399,Miguel,López,Sánchez,99269001653,17.263018200340863,-92.67196481561517
P0400,Luis,Sánchez,García,46755464042,19.938385331280255,-102.31122485933253
P0401,Luis,García,González,33757007365,21.14176023681405,-88.29884935104958
P0402,Juan,García,Pérez,5986115819,18.578992196084638,-95.34813087688016
P0403,Lucía,Ramírez,Hernández,22911511963,16.721321265155108,-98.37047719128068
P0404,Luis,Sánchez,Sánchez,77254942400,21.857826380885157,-105.29468448864051
P0405,Carlos,Torres,Ramírez,47744755566,25.086334546585228,-111.66368034040565
P0406,Ana,López,Torres,79987593273,16.54088926846524,-97.72824045326861
P0407,Ana,González,Sánchez,63783901717,20.598208775669033,-100.38751508176624
P0408,Ana,Hernández,Pérez,37244075023,19.46415569852641,-99.26764014923974
P0409,Sofía,López,Hernández,51148147366,17.425646715870677,-92.8133032787368
P0410,Lucía,Ramírez,García,28315229528,22.63954342623755,-102.98911034606213
P0411,Carlos,Torres,Rodríguez,9371420007,20.55522103208212,-99.9267550092713
P0412,Jorge,Martínez,Sánchez,60269696025,17.352313902823553,-96.29526730715004
P0413,Ana,Ramírez,García,36772312560,21.310695867954152,-104.69412792421737
P0414,Ana,López,Torres,39256631048,17.043718016086284,-96.71628789642125
P0415,Elena,Rodríguez,González,48886331390,18.865978378760676,-97.8220712969875
P0416,María,Martínez,Hernández,32157888607,16.939271174490973,-92.97266357081836
P0417,Lucía,Ramírez,Martínez,11544063316,31.711269642141033,-114.99346774298263
P0418,Jorge,Ramírez,González,18241014968,25.767456135865174,-100.17878368886959
P0419,Jorge,Martínez,Ramírez,89631570963,18.875983263165843,-96.9297919106702
P0420,Carlos,Rodríguez,Rodríguez,66680049061,21.448629517020002,-102.33944205434197
P0421,María,Rodríguez,García,13513329492,19.721681143453438,-99.78138851458361
P0422,Elena,Torres,Martínez,9258383113,17.127031157398214,-93.47072203294123
P0423,Luis,Rodríguez,Torres,74992043305,18.741914907537836,-99.61813341807161
P0424,Juan,Martínez,Sánchez,87220329195,16.794526853836754,-92.51222067172648
P0425,María,Sánchez,Pérez,30249480213,19.26277138685655,-102.09740295598525
P0426,Luis,González,Pérez,45508220500,19.207210817952056,-96.16474810031757
P0427,Luis,Rodríguez,Pérez,23333463731,19.99802660688568,-99.31320574264103
P0428,Jorge,Ramírez,Sánchez,93598931716,18.82079974247508,-97.20258967144103
P0429,Elena,López,López,15497780683,17.893792300413082,-95.0021572510572
P0430,Miguel,López,Ramírez,85843242840,20.027156138379212,-102.30498665434536
P0431,Juan,Ramírez,García,15543264981,26.938243534298156,-109.12461690384463
P0432,Jorge,García,Ramírez,84167033590,20.982686815752015,-98.5098717295525
P0433,Carlos,Hernández,González,32815988273,20.31172808092477,-101.25857719057012
P0434,Lucía,Sánchez,González,37858786078,17.25943041264949,-97.9522671433895
P0435,Lucía,Torres,López,68780766691,19.231049673840932,-99.18279436533336
P0436,Juan,Hernández,Ramírez,75417001265,18.619357285806963,-96.90629943605862
P0437,Lucía,Pérez,Ramírez,26401794287,17.94852106503515,-96.01349347431184
P0438,María,González,Hernández,65426727292,15.990651609244214,-96.21893660713465
P0439,Ana,García,Rodríguez,25030688492,28.434602284991495,-100.86006392652632
P0440,Lucía,Martínez,Ramírez,59614638048,21.023968800116805,-89.3703759970744
P0441,Elena,García,García,15976839996,25.036331186513237,-106.06578749213199
P0442,Juan,Pérez,López,98485555496,17.88259653448796,-98.30279817029246
P0443,Miguel,Rodríguez,Sánchez,55972150851,22.603355600694318,-102.20632353938147
P0444,Miguel,Ramírez,López,96903002118,18.50340801494783,-100.95266037064893
P0445,Juan,Sánchez,García,56023790458,25.317837789118776,-107.84478870069258
P0446,Sofía,Rodríguez,López,7444036282,19.43637372486846,-98.31206653639842
P0447,Carlos,Ramírez,Sánchez,29970116248,19.421254341688826,-98.93192527809201
P0448,Lucía,López,Torres,22984248523,25.339987967391306,-106.8077803719007
P0449,Ana,López,Pérez,7504707213,19.20374661661458,-99.54915585469938
P0450,Miguel,Rodríguez,Torres,52347014655,21.945384862865502,-102.33871811172348
P0451,Jorge,Pérez,Pérez,18205090204,16.593780207713785,-97.68077069730597
P0452,Carlos,Pérez,Martínez,80150652955,22.01784203376235,-99.04752796991325
P0453,Jorge,Martínez,López,93020615185,19.834540150994602,-100.10859130380945
P0454,Juan,Martínez,Torres,85691718862,22.902525181465453,-98.2574410573963
P0455,Juan,Pérez,Hernández,18551270097,22.15625884922781,-100.95955375310598
P0456,Sofía,López,Martínez,34910008254,25.467055859752847,-103.14165438939604
P0457,Carlos,Pérez,García,27557043255,18.71295678290975,-98.04801716637103
P0458,Lucía,García,García,72917340586,24.932258076493728,-97.65920858191176
P0459,Elena,López,Pérez,20170933330,16.725965725462327,-92.16398248342223
P0460,Elena,Torres,López,40123106322,25.553784356159603,-103.47765554888593
P0461,Lucía,González,Ramírez,75343669063,22.150794057134604,-100.99129397468786
P0462,Jorge,Torres,López,18107194572,21.341359650710505,-98.58879410430781
P0463,Juan,García,Ramírez,48696454222,19.607099056163758,-99.16026516645574
P0464,Elena,García,Rodríguez,14977855857,19.550383808046224,-96.95375887505733
P0465,Luis,Rodríguez,Torres,75657651864,17.056697632513078,-96.74148691730255
P0466,Lucía,González,Pérez,11943333231,17.451864955362858,-94.89360958993295
P0467,Jorge,Torres,García,3543543408,23.803870254380147,-100.72528406601788
P0468,Ana,Ramírez,López,89385531028,17.224405783594463,-93.10717487191319
P0469,Sofía,González,Pérez,49238529519,16.970164190614007,-99.17330694649463
P0470,Lucía,González,Pérez,72652698286,20.47033662835516,-100.94536897064778
P0471,María,Pérez,Martínez,13335402870,16.02577849768415,-97.57224244594147
P0472,María,Rodríguez,Martínez,6615128994,20.724451146019515,-103.82345644195226
P0473,Elena,Martínez,Martínez,5075538473,19.937506974847565,-99.82588119915712
P0474,Elena,López,Sánchez,15617058728,20.56232981568857,-90.19976910608821
P0475,Miguel,Pérez,Rodríguez,32717810062,26.59174196217889,-108.23281042984772
P0476,Juan,Pérez,Pérez,32234141433,19.62477322941907,-89.9130712743588
P0477,Jorge,Hernández,Sánchez,35609279425,20.31619271610046,-100.40218462701401
P0478,Juan,Ramírez,Martínez,64923301321,20.568525557896034,-99.35087530554816
P0479,Lucía,Rodríguez,Pérez,41412062539,23.23796177154493,-106.38862004780407
P0480,Sofía,López,Martínez,18580991624,22.736424826910394,-98.9609343535767
P0481,Jorge,Martínez,Pérez,19729089202,32.225118642608706,-116.6566922668862
P0482,Carlos,Martínez,Martínez,73306590147,21.75469432685323,-104.92909325717953
P0483,Carlos,Rodríguez,Ramírez,36450699391,31.88125546424861,-116.63493748431812
P0484,María,Ramírez,Martínez,82078579614,21.986457902986324,-99.01710614157675
P0485,Luis,González,Martínez,23803052126,18.130213866233266,-94.04907135784508
P0486,María,Ramírez,Martínez,52140849602,19.10184068068075,-97.59025182526149
P0487,Lucía,Martínez,López,52341663319,23.942596631849415,-103.23994350001095
P0488,Luis,Ramírez,González,51775528188,18.171932461330194,-97.62504904434198
P0489,Juan,Ramírez,Ramírez,76227242526,20.088865364946304,-104.19674366361272
P0490,Luis,Rodríguez,Torres,21271765720,25.746817284243352,-100.26038198369535
P0491,María,Torres,Rodríguez,46208154933,27.8892333056341,-110.89865881393843
P0492,Carlos,Torres,García,85603159583,17.495254621494528,-96.5544167576678
P0493,Jorge,Sánchez,López,20886539552,24.80889292069016,-107.33967031411933
P0494,Luis,Ramírez,Hernández,37768360927,20.878397310503786,-88.64449654739984
P0495,María,Pérez,Hernández,4033714551,18.9443359917359,-99.89585815757559
P0496,Miguel,González,Sánchez,44411156161,25.430248403726832,-101.02350188209984
P0497,Sofía,Ramírez,Martínez,46812464881,21.873827150867925,-104.01473483936093
P0498,Carlos,Sánchez,Pérez,2994730830,21.3078571485415,-102.18312075029533
P0499,Elena,Rodríguez,Hernández,50599098491,20.13860931709414,-103.1937227943637
P0500,Juan,Rodríguez,Pérez,80579253761,27.672846356568158,-114.87492080708675
P0501,Ana,Torres,Rodríguez,3409134978,23.80930255962987,-103.7267251152883
P0502,María,Sánchez,Rodríguez,59220898968,21.432381117500015,-102.67170987268631
P0503,María,López,González,34930558676,28.085966066854777,-105.58494224335512
P0504,Jorge,Rodríguez,Martínez,41953888134,16.60231199913719,-92.44493314388792
P0505,Sofía,Hernández,Pérez,58410696870,19.84704610478911,-103.90030075613281
P0506,Juan,González,López,43151356548,22.56990737818605,-103.05572575408007
P0507,María,García,Rodríguez,19135301754,20.462242897536033,-98.3851296123617
P0508,Carlos,García,García,21847651683,19.10290403785178,-98.25566449025469
P0509,Carlos,Rodríguez,Pérez,67682014860,22.16461205644889,-102.26396363660348
P0510,Carlos,Ramírez,Rodríguez,56747857992,25.83125020080441,-97.46955078233906
P0511,María,Sánchez,López,81683135235,19.467525404856517,-99.17530338584668
P0512,Miguel,Ramírez,García,52909128134,25.68420853990296,-99.82033764119845
P0513,Lucía,González,Martínez,54561444047,25.456004683902997,-107.8580725614678
P0514,Luis,González,López,22531974889,28.186758271091232,-105.46138758546454
P0515,Carlos,Pérez,Rodríguez,47852832670,16.417519329999177,-95.01167140884085
P0516,Sofía,Sánchez,Pérez,68059837979,21.372955227728724,-97.8821018721589
P0517,Juan,Ramírez,Ramírez,40558099672,17.320563077995494,-95.3486130088495
P0518,Elena,Pérez,Pérez,90803221843,20.609785027124683,-103.2872614850419
P0519,Jorge,González,Rodríguez,45521724686,21.493414712865015,-103.72342567897482
P0520,Carlos,García,Hernández,92017837206,18.774687931592833,-97.87998839472053
P0521,María,Sánchez,Sánchez,18082591464,16.726210589623385,-96.8249976197543
P0522,Elena,Hernández,López,21291501327,17.384062125181053,-99.13121440525323
P0523,Carlos,Sánchez,García,28286410737,22.045786342070922,-103.85101461394707
P0524,Sofía,Hernández,Sánchez,74191740705,17.97121179694733,-93.67299047634793
P0525,Lucía,Pérez,Torres,40909052730,17.40606745784736,-98.48369350770312
P0526,Lucía,Hernández,Martínez,14232702588,24.89411956039838,-103.59333921751848
P0527,Ana,Torres,Pérez,9470224322,20.314845499748856,-103.17549929602147
P0528,Jorge,López,Rodríguez,30321543913,25.987810869376514,-98.13525583700358
P0529,Carlos,Sánchez,Pérez,45674908939,19.74480358580804,-99.61920207824514
P0530,María,Rodríguez,González,52588541047,20.467903743570243,-100.95379910445124
P0531,Miguel,Torres,Torres,87884884708,19.38600719290226,-99.25687893478656
P0532,Miguel,Hernández,Ramírez,71807196897,19.69672671411866,-101.2023288045131
P0533,Lucía,Torres,González,22612615866,25.700683930192348,-99.1846451314513
P0534,María,García,Sánchez,68151989447,26.071761144366516,-99.55045800255402
P0535,Sofía,Rodríguez,Pérez,461098371,18.980761131700604,-99.5241876884202
P0536,Lucía,Sánchez,López,43375607666,19.874871309799833,-103.88909632397602
P0537,Carlos,González,García,80994708034,20.061433911699453,-97.96573061290148
P0538,Elena,Martínez,Martínez,36177378880,24.797638328306768,-107.33280281333276
P0539,Ana,García,Hernández,99626435611,26.071539594311307,-100.20653252739184
P0540,Lucía,Sánchez,García,57767597991,21.91540097937922,-102.38347624083792
P0541,Luis,Torres,González,88250065478,20.13891750813038,-98.73156550663344
P0542,María,Torres,Rodríguez,56626208118,20.313374903009855,-99.2086087848413
P0543,Juan,Martínez,González,34224515033,18.241493609541255,-93.20858034733578
P0544,Miguel,Sánchez,García,33804666000,31.756704693253962,-106.50177896205282
P0545,Jorge,García,Pérez,3258716961,17.59397657397506,-100.7479647914418
P0546,Miguel,Hernández,Ramírez,35916912715,18.825379303481153,-99.22436435226727
P0547,Jorge,Hernández,Hernández,24422531833,20.44639316685836,-101.54597238941338
P0548,Lucía,Torres,Hernández,6041602428,18.627691685363832,-97.17555241871575
P0549,Jorge,López,González,76211815017,23.983113827659867,-104.47206711849171
P0550,Lucía,Sánchez,Rodríguez,90713516798,31.728453494484512,-106.52700657642475
P0551,Luis,Martínez,Pérez,53937260622,16.622064257462164,-93.76200723873608
P0552,Juan,Hernández,Torres,61241496921,27.042751587247498,-114.03039138287473
P0553,Luis,González,González,92864112425,18.69318012795413,-99.46359931040996
P0554,Lucía,Ramírez,Ramírez,80860944290,19.801881353809385,-102.60438567641033
P0555,Lucía,Martínez,Hernández,90279916844,25.592456327232778,-103.51519853512553
P0556,Juan,González,Sánchez,13638517819,28.393673616971967,-106.8402913973686
P0557,Lucía,García,Hernández,45599814960,20.562798021824907,-90.06154823717576
P0558,María,López,Pérez,7807441710,18.57392362992082,-98.41852223589555
P0559,Carlos,Martínez,Martínez,85137515864,18.168532885232445,-96.85496712333575
P0560,Sofía,Rodríguez,López,49425523906,27.492322529784815,-109.90455066218239
P0561,Elena,Pérez,García,89778300399,30.400345144893627,-109.2640567939564
P0562,Elena,Rodríguez,Sánchez,26421811259,25.99036994194206,-105.45158740955505
P0563,Sofía,Torres,Torres,47621943774,20.856738371059475,-103.90846795978462
P0564,María,López,Torres,6428539888,18.59376623041422,-98.45244193563806
P0565,María,Torres,Rodríguez,97915341851,19.076522141353664,-98.24687458729403
P0566,Luis,Rodríguez,García,17703776249,20.024781908547848,-97.6950331677473
P0567,María,González,Rodríguez,77733942440,17.753921646865756,-97.55359295116243
P0568,Elena,Torres,López,69723020939,19.629664419384394,-99.21243164075634
P0569,Ana,Hernández,Rodríguez,85181411836,20.665605627425794,-103.74385365463577
P0570,Juan,González,García,53301023269,20.423290857022344,-103.9008545778788
P0571,Lucía,García,Torres,4679717647,29.04282401815849,-110.30025673407285
P0572,Carlos,Rodríguez,Torres,30317993745,20.01354770840863,-96.68480253574857
P0573,Luis,González,González,44878867192,27.735135110776774,-101.45107312265327
P0574,Sofía,Ramírez,Sánchez,3473392190,16.058590143402082,-95.68114640777385
P0575,Sofía,Sánchez,Martínez,51744558938,22.92165357377549,-105.28401550412373
P0576,Miguel,Pérez,Martínez,55431485948,19.629049747967724,-96.95708796988941
P0577,Carlos,Sánchez,Sánchez,29982868148,29.805172096678604,-108.9337444261602
P0578,María,Hernández,Ramírez,76560634856,24.11139935914665,-102.51312964620752
P0579,Carlos,Pérez,Sánchez,75271215142,23.86698170557311,-104.27543956062875
P0580,Miguel,Martínez,Torres,47677877437,20.617506251571367,-103.30616359698563
P0581,Elena,Martínez,Pérez,33800830374,31.32257649784897,-115.7067174965944
P0582,Luis,Pérez,García,23083029996,20.57328545868678,-103.57414606472402
P0583,Miguel,Martínez,García,64323094576,19.750798932288053,-99.90760777565828
P0584,Ana,Rodríguez,Hernández,24906736215,23.132809057660623,-101.11579687681134
P0585,Sofía,López,Hernández,58053616098,19.98709917628651,-99.53254743970365
P0586,Sofía,García,López,60393031929,19.468931502124292,-100.17297342303635
P0587,María,Torres,Pérez,55329317577,20.08341799692094,-97.54925210557757
P0588,María,González,Torres,35136543518,19.220458345329117,-99.07346085109093
P0589,Sofía,Martínez,López,74622217168,18.82938153627849,-100.89683724994146
P0590,Sofía,González,Pérez,88339955450,17.667771105749026,-93.26884500437077
P0591,Elena,Martínez,Rodríguez,96165303867,19.308073644671115,-99.19878158608542
P0592,Lucía,Sánchez,Martínez,60840678425,23.021768760696354,-102.36519073708227
P0593,Lucía,González,Martínez,92213824230,20.716701525905375,-99.80368354041417
P0594,Elena,Torres,Rodríguez,93500946353,29.241069874616276,-107.08152688411673
P0595,Juan,Rodríguez,López,76263878379,30.152902748201825,-110.82090926942007
P0596,Sofía,Hernández,García,91768192571,18.956539890869326,-100.3685522464414
P0597,Ana,Rodríguez,Hernández,97686958579,18.384462067531874,-102.52451800331976
P0598,Lucía,Martínez,Rodríguez,80325016557,19.41891590598563,-103.8708881651288
P0599,Carlos,González,Sánchez,17546575778,19.402716333939768,-99.02908116502815
P0600,Elena,Hernández,López,14043687117,22.196706205968447,-102.02186845900276
P0601,Juan,Pérez,Pérez,68046472593,20.609095972995902,-104.58841172274529
P0602,Lucía,García,Martínez,37586027433,20.431812302992853,-99.88864296100046
P0603,Juan,Torres,Rodríguez,73892000185,20.525321802645195,-89.84995764915408
P0604,Lucía,Torres,Martínez,75345462581,25.921687189116522,-100.46801748207976
P0605,Elena,Sánchez,Torres,41307077722,16.6259259122911,-93.0859804479928
P0606,María,Hernández,Torres,27418434795,20.903689326741553,-103.51844367109416
P0607,Luis,Sánchez,García,29568220357,18.44595361370757,-95.2125206025611
P0608,Ana,Martínez,Martínez,46720597704,21.160894345599182,-97.76594284698965
P0609,Ana,López,García,57758119558,32.497696911225574,-117.02141031392577
P0610,Juan,Sánchez,Rodríguez,78873792208,17.991740320093843,-96.62298485885027
P0611,Jorge,García,Hernández,11217815695,20.540800278627305,-102.61156551171848
P0612,Sofía,Pérez,González,25835467750,27.939485471799077,-108.54027307385684
P0613,Juan,Martínez,Torres,26549689308,18.562110861125323,-99.60909459021754
P0614,Lucía,Hernández,García,54583310493,24.14387957469494,-103.27392624951047
P0615,Ana,Pérez,García,8229452752,18.958856860915656,-97.0543346412515
P0616,Juan,Rodríguez,García,14259671019,25.494709667759977,-97.68676069292418
P0617,Miguel,Sánchez,Martínez,85297234230,20.539250606190627,-89.59127346416363
P0618,Juan,Hernández,Torres,63256950320,19.30536152379772,-97.14179221896634
P0619,Elena,González,Pérez,52897899099,18.759092219543376,-96.60838724834682
P0620,Carlos,González,Pérez,61514422392,21.129013616274406,-99.3859520912075
P0621,Lucía,Ramírez,Torres,10249067687,17.852748196815504,-91.44370364652531
P0622,Jorge,Pérez,Pérez,60563833817,19.037284083075306,-96.27834857144663
P0623,Elena,Hernández,Ramírez,72864295097,20.474559533595443,-100.97492923725446
P0624,Sofía,Martínez,Torres,12016309948,19.50743205826634,-99.01738795916631
P0625,Sofía,Sánchez,López,97374470502,19.427799128776265,-102.63192119206361
P0626,Carlos,Rodríguez,García,47421534227,32.53218817798812,-116.92817347033437
P0627,María,Rodríguez,Ramírez,57690517581,20.282434270270823,-100.70478915422738
P0628,Carlos,Hernández,Rodríguez,95223868953,14.779660679363468,-92.22136883695391
P0629,Juan,Ramírez,García,87867293172,16.546104026314744,-98.01775783703891
P0630,Carlos,García,Hernández,36918626034,24.56682182412837,-104.41269977874
P0631,Juan,Pérez,García,7517527373,16.924746928776496,-98.05184441963328
P0632,Juan,López,Pérez,98355825513,20.29520952688715,-102.4423042767248
P0633,Sofía,Rodríguez,García,8223120366,16.70970414463984,-92.79609111183747
P0634,Sofía,Ramírez,García,96262412194,20.99773131497845,-100.73515508132063
P0635,Luis,López,Torres,9807187006,17.338132845587573,-98.04295408870654
P0636,Luis,Hernández,Pérez,10991421623,25.733528072604983,-100.36207838698327
P0637,Jorge,García,Martínez,59504631734,19.70665192823783,-98.45864013656995
P0638,Elena,Ramírez,García,85836030771,18.779749647467202,-96.80950737068741
P0639,Jorge,Rodríguez,Hernández,97253480545,27.483802728858752,-99.57091987080467
P0640,María,Rodríguez,Torres,83815983885,21.198831010846234,-89.31589081342919
P0641,Lucía,González,Pérez,86698031496,18.819500586695206,-100.96847829939905
P0642,María,Torres,Pérez,96147359754,19.383774859395302,-101.66631850665709
P0643,Luis,Martínez,González,53172566976,20.5990140044307,-100.97642052822593
P0644,Luis,González,Torres,95786134900,23.23481941932665,-106.41774827342961
P0645,Sofía,Sánchez,Sánchez,62644067612,19.47028483583704,-99.06010100677264
P0646,Elena,Martínez,Sánchez,17442934002,18.366388172238747,-92.75830723929755
P0647,Ana,Martínez,Rodríguez,81538758437,16.43657205026935,-95.02807122533784
P0648,Luis,López,Ramírez,21146690188,20.354615253468523,-100.36102473312803
P0649,Lucía,Martínez,Ramírez,58237511355,22.020818548782557,-104.0815952099464
P0650,Carlos,Hernández,Martínez,85781228368,27.145736862328864,-104.89740449605927
P0651,María,Martínez,Torres,21996397738,31.32033839313755,-110.94387065548382
P0652,Carlos,Ramírez,Hernández,59026418798,18.298884612482443,-97.82055310170341
P0653,Sofía,Ramírez,Sánchez,72471142025,16.907031582923523,-99.86378931340181
P0654,Sofía,Sánchez,Hernández,11193484333,21.347683601680814,-103.19927774985578
P0655,Miguel,González,García,43284143231,21.974987022289632,-102.35973245694662
P0656,María,Hernández,Pérez,3196970628,16.54147287381535,-96.80196689128809
P0657,Juan,Sánchez,Rodríguez,94788790515,24.13284753768907,-103.55831285450203
P0658,Juan,García,Martínez,18021996864,24.56640919096206,-98.92965684345687
P0659,Ana,Rodríguez,García,89656160553,20.494328787984056,-97.44058135779132
P0660,Lucía,Martínez,Pérez,56638408229,32.55033597408002,-115.40425986155326
P0661,Sofía,Hernández,Ramírez,5078090668,22.957114425727664,-110.01658316425056
P0662,Luis,Rodríguez,Ramírez,82219593639,19.261022334711658,-99.50976707810126
P0663,María,Sánchez,Ramírez,50865939966,27.127396804600192,-104.91766485038853
P0664,Elena,Ramírez,Pérez,5470201478,27.93685450575047,-105.05476588091308
P0665,Lucía,García,Pérez,85084387280,21.108576952006914,-99.86087387989365
P0666,Ana,Sánchez,Rodríguez,93028041839,23.043350559126768,-99.27605242574991
P0667,Jorge,Ramírez,Torres,96627955225,18.15485385822301,-95.14271721875306
P0668,Sofía,Rodríguez,García,15558880596,17.82154663769508,-100.77419267060925
P0669,Jorge,Sánchez,Hernández,63874893687,21.48477145171227,-98.90840695334475
P0670,Jorge,Pérez,Hernández,41971446824,20.9782202181838,-100.69552865021885
P0671,Juan,Pérez,Hernández,75263010485,24.722464197182685,-99.86626305510649
P0672,Lucía,Rodríguez,Torres,52204914376,19.74322223972533,-99.09666361613529
P0673,Jorge,Martínez,González,44523435966,19.54848083663285,-99.42667436106738
P0674,Ana,García,Ramírez,93482395633,18.37198932778102,-95.79388434847414
P0675,Sofía,Hernández,Rodríguez,95220257675,20.56607224247595,-102.28990203438822
P0676,Sofía,Pérez,García,87471232052,19.09104844524545,-98.42163807069943
P0677,Juan,Ramírez,Pérez,21658413710,18.64057587539122,-91.83458665707388
P0678,Carlos,Hernández,Pérez,13844140251,21.62408066400991,-105.38679946905818
P0679,Miguel,Martínez,García,53242844011,16.86493537669539,-99.80705391425624
P0680,Miguel,Torres,Pérez,38903530701,16.294715510034603,-96.64639826818062
P0681,Elena,Torres,González,16444311802,21.482615093308365,-104.9271997558804
P0682,Juan,López,Torres,40819459253,19.30652492875523,-99.13255880233957
P0683,Sofía,Torres,Pérez,90465168446,20.98266887082853,-89.61304924080038
P0684,Ana,García,Sánchez,37709280902,19.45092354561701,-99.1663010385087
P0685,Miguel,Martínez,Ramírez,49932689321,15.527734698497675,-92.59988614816946
P0686,Luis,Rodríguez,López,18488368528,19.31013193505508,-99.24476708488106
P0687,Sofía,Torres,Ramírez,31402140679,20.604122520049692,-88.88797466209843
P0688,Ana,Rodríguez,Martínez,42422614246,19.14326867806256,-98.5073406707054
P0689,Miguel,Torres,Ramírez,47479675894,18.892153087940507,-96.94478520881266
P0690,Miguel,Rodríguez,Sánchez,99296480360,25.720906459401156,-100.5308546696551
P0691,Luis,Ramírez,Rodríguez,90660553522,24.00941498744434,-109.84168393107426
P0692,Sofía,García,Martínez,28742070979,18.559907045462307,-98.83806827293677
P0693,Miguel,González,Ramírez,97353903318,17.41474928728012,-93.03982336809177
P0694,Elena,Ramírez,Rodríguez,82013910317,20.835801953377235,-97.97270589406628
P0695,Lucía,Hernández,Ramírez,85562272026,19.526152898625803,-99.16694419630556
P0696,María,Hernández,Rodríguez,35161985867,19.395373816674912,-99.20702176591165
P0697,Carlos,Rodríguez,Torres,54747482728,19.693731783613252,-104.36013252827604
P0698,Ana,Martínez,García,14872332069,20.71792452765546,-101.94776963889576
P0699,Carlos,García,Pérez,65680089701,22.92604731509103,-99.63904861792126
P0700,Jorge,González,Rodríguez,95947973167,22.259409242691603,-101.94346585470211
P0701,Ana,Sánchez,Hernández,60219751247,15.528311089747216,-92.17610214009265
P0702,Juan,López,Rodríguez,64346553585,19.023296451310888,-98.19948018321368
P0703,Carlos,Sánchez,Rodríguez,16877772895,24.26090794082976,-103.82718391055491
P0704,Sofía,López,González,80974822127,22.803639575540288,-102.29121574407503
P0705,Elena,Hernández,Pérez,27515068601,20.21280967222399,-100.87961936348849
P0706,Lucía,López,Hernández,99251408721,20.461677988027667,-90.02051893327608
P0707,Miguel,Hernández,Rodríguez,98908086608,19.25450054345964,-99.10467184380828
P0708,Sofía,García,González,27198623809,18.467921251301647,-96.8129917202729
P0709,Elena,González,Torres,49192273716,25.467602173176125,-99.6889948742622
